0132179-27.2012.8.17.0001,/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI01/0132179-27.2012.8.17.0001
0055350-93.1998.8.17.0001,/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI01/0055350-93.1998.8.17.0001
0003003-56.2019.8.17.1130,/TJPE/SERTAO2/PETROLINA/CRIMINAL/VCRIM01/0003003-56.2019.8.17.1130
0000040-38.2021.8.17.1540,/TJPE/SERTAO1/TUPARETAMA/VUNICA/0000040-38.2021.8.17.1540
0000739-09.2016.8.17.0310,/TJPE/AGRESTE1/BOM JARDIM/VUNICA/0000739-09.2016.8.17.0310
0000104-71.2019.8.17.1070,/TJPE/AGRESTE1/PASSIRA/VUNICA/0000104-71.2019.8.17.1070
0000037-53.2014.8.17.0530,/TJPE/AGRESTE1/CORTES/VUNICA/0000037-53.2014.8.17.0530
0000421-15.2021.8.17.1130,/TJPE/SERTAO2/PETROLINA/CRIMINAL/VCRIM01/0000421-15.2021.8.17.1130
0001267-03.2019.8.17.1130,/TJPE/SERTAO2/PETROLINA/CRIMINAL/VCRIM01/0001267-03.2019.8.17.1130
0000965-09.2019.8.17.0310,/TJPE/AGRESTE1/BOM JARDIM/VUNICA/0000965-09.2019.8.17.0310
0002164-02.2017.8.17.1130,/TJPE/SERTAO2/PETROLINA/CRIMINAL/VCRIM01/0002164-02.2017.8.17.1130
0000399-82.2021.8.17.1250,/TJPE/AGRESTE1/STA. CRUZ CAPIBARIBE/CRIMINAL/VCRIM/0000399-82.2021.8.17.1250
0000355-09.2019.8.17.1420,/TJPE/SERTAO1/TABIRA/VUNICA/0000355-09.2019.8.17.1420
0069803-73.2010.8.17.0001,/TJPE/CAPITAL/FAZENDA/VFAZ07/0069803-73.2010.8.17.0001
0003557-98.2019.8.17.0480,/TJPE/AGRESTE1/CARUARU/VIOLENCIA DOMESTICA MULHER/VVDFM01/0003557-98.2019.8.17.0480
0000907-34.2020.8.17.1130,/TJPE/SERTAO2/PETROLINA/CRIMINAL/VCRIM01/0000907-34.2020.8.17.1130
0032538-86.2000.8.17.0001,/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI01/0032538-86.2000.8.17.0001
0010110-59.2010.8.17.0810,/TJPE/RMR/JABOATAO/CRIMINAL/VJURI02/0010110-59.2010.8.17.0810
0001865-38.2011.8.17.1420,/TJPE/SERTAO1/TABIRA/VUNICA/0001865-38.2011.8.17.1420
0003190-29.2018.8.17.1250,/TJPE/AGRESTE1/STA. CRUZ CAPIBARIBE/CRIMINAL/VCRIM/0003190-29.2018.8.17.1250
0004476-82.2016.8.17.1130,/TJPE/SERTAO2/PETROLINA/CRIMINAL/VCRIM01/0004476-82.2016.8.17.1130
0000075-90.2007.8.17.0310,/TJPE/AGRESTE1/BOM JARDIM/VUNICA/0000075-90.2007.8.17.0310
0003603-29.2018.8.17.0640,/TJPE/AGRESTE2/GARANHUNS/CRIMINAL/VCRIM01/0003603-29.2018.8.17.0640
0000101-14.2018.8.17.1180,/TJPE/AGRESTE1/CARUARU/CRIMINAL/VJURI01/0000101-14.2018.8.17.1180
0000199-09.2018.8.17.0530,/TJPE/AGRESTE1/CORTES/VUNICA/0000199-09.2018.8.17.0530
0004386-79.2019.8.17.0480,/TJPE/AGRESTE1/CARUARU/CRIMINAL/VCRIM02/0004386-79.2019.8.17.0480
0012673-18.2016.8.17.0001,/TJPE/CAPITAL/CRIMINAL/VCRIM03/0012673-18.2016.8.17.0001
0000003-04.2019.8.17.0110,/TJPE/SERTAO1/AFOGADOS DA INGAZEIRA/CRIMINAL/VCRIM/0000003-04.2019.8.17.0110
0117899-17.2013.8.17.0001,/TJPE/CAPITAL/EXECUCAO FISCAL/VEFI01/0117899-17.2013.8.17.0001
0000099-31.2020.8.17.1000,/TJPE/AGRESTE1/OROBO/VUNICA/0000099-31.2020.8.17.1000
0000236-31.2019.8.17.1070,/TJPE/AGRESTE1/PASSIRA/VUNICA/0000236-31.2019.8.17.1070
0000396-21.2019.8.17.0920,/TJPE/ZONA_DA_MATA/LIMOEIRO/CRIMINAL/VCRIM/0000396-21.2019.8.17.0920
0005473-94.2018.8.17.1130,/TJPE/SERTAO2/PETROLINA/CRIMINAL/VCRIM01/0005473-94.2018.8.17.1130
0001190-90.2019.8.17.0710,/TJPE/RMR/IGARASSU/CRIMINAL/VCRIM/0001190-90.2019.8.17.0710
0002838-04.2012.8.17.0920,/TJPE/ZONA_DA_MATA/LIMOEIRO/CRIMINAL/VCRIM/0002838-04.2012.8.17.0920
0002210-48.2019.8.17.1250,/TJPE/AGRESTE1/STA. CRUZ CAPIBARIBE/CRIMINAL/VCRIM/0002210-48.2019.8.17.1250
